short_code,Colorfulness_Picture,Saturation_Picture,Contrast_Picture,Clarity_Picture,Brightness_Picture,Warm Hue_Picture,ROT_Picture,Diagonal_dominance_Picture,Physical_ver_Picture,Physical_Hor_Picture,Color_balance_vertical_Picture,Color_balance_horizontal_Picture,Texture_difference_Picture,Size_difference_Picture,Color_difference_Picture,Depth of field_hue_Picture,Depth of field_saturation_Picture,Depth of field_value_Picture
1354.0,57.0,103.76,63.68,1.0,90.22,0.84,118.27087553578015,77.78174593052022,62.0,172.0,145.1,114.59,0.13555406167928552,0.44878943758573386,106.13585971040801,0.428639109321331,1.6200923787528927,3.2838983050847705
1356.0,31.0,74.77,56.31,1.0,81.09,0.73,87.92041856133307,16.97056274847714,85.5,61.5,109.62,100.28,0.17322939392242834,0.9668353592785021,43.17529281523151,0.84855787918837,0.08791382860763493,0.35164835164835245
1357.0,12.0,53.91,45.75,0.78,29.47,0.68,251.96582660705755,0.35240704721779176,1.5,2.0,71.19,62.79,0.16470924534344486,0.13852537722908093,136.02496669832465,1.0513538748832867,0.9430872483221479,0.07113218731475952
1358.0,6.0,21.97,76.33,0.99,106.24,0.35,82.24421627756634,76.61709124893115,104.5,213.0,198.49,194.29,0.09693515382670138,0.21686213991769548,94.1179399673058,0.08390789644854946,0.06538719035929483,0.17250324254215335
1359.0,15.0,41.19,81.99,0.9,79.4,0.5,192.37983262286096,4.242640687119286,41.0,47.0,151.15,148.66,0.12073218051122787,0.5100034293552812,14.422438914609438,0.1922828890799656,0.10905172413793099,0.31125827814569684
1360.0,11.0,32.83,67.68,1.0,106.73,0.53,115.9089681124325,32.526911934581186,60.0,106.0,142.12,97.18,0.01646185826835528,0.5817663938782017,67.60785732492629,1.2802993330079704,0.25620608899297453,0.8168067226890843
1361.0,10.0,51.47,76.72,1.0,87.84,0.88,97.93989086282579,12.727922061357855,78.0,96.0,158.24,160.03,0.015208993112973163,0.2805185039135399,44.644482839626484,0.2021466905187835,0.438914027149321,0.2489177489177492
1363.0,15.0,32.25,74.73,1.0,163.17,0.98,204.60694025374605,19.231654112879745,49.0,22.0,138.08,66.51,0.08246375677395261,0.48750258638526794,20.818196783277884,0.40214184242159323,0.13350587727811936,0.08733624454148121
1364.0,22.0,51.56,36.53,1.0,49.81,0.9,177.62882648939615,141.42135623730948,204.0,4.0,61.64,47.35,0.0655734812583138,0.4862482853223594,44.30065090385418,0.30950819672131147,0.006371963361210712,1.3101659751037311
1366.0,26.0,51.07,75.19,1.0,123.12,0.65,70.71067811865476,56.5685424949238,190.0,110.0,188.99,102.49,0.0378325368400691,0.43608024691358027,24.11671167009994,0.033557046979865834,0.054871462518901744,0.1427815970386056
1368.0,28.0,66.82,65.82,1.0,91.8,0.4,113.54734695271397,102.3941797124299,217.0,73.0,127.72,127.97,0.029007924537430896,0.7347506724601697,4.543454504156295,0.47529321284368364,0.006613333333333152,0.056998431235837324
1369.0,33.0,80.84,55.19,1.0,76.19,0.83,157.2768260107,96.16652224137046,24.0,160.0,108.2,90.38,0.10222190254140574,0.3781344307270233,16.98666884411933,2.54861944777911,0.2294317217981345,1.2388059701492493
1370.0,12.0,39.05,52.83,1.0,65.96,0.81,122.67436570041843,9.192388155425117,100.0,87.0,101.53,86.42,0.06567487884946918,0.42387517146776404,74.65698525109187,0.37964236588720823,0.07758007117437718,0.0181451612903231
1371.0,42.0,60.0,53.92,1.0,112.65,0.63,150.0133327407934,5.239266687859502,77.0,70.0,120.67,94.35,0.04695254716161984,0.6632491895992827,17.771939126228258,0.8869399743515493,0.271817248459959,0.22729622608995434
1372.0,22.0,27.41,80.26,1.0,80.51,0.22,173.0028901492689,25.45584412271571,41.0,77.0,148.32,19.47,0.1122786932360153,0.3391049382716049,197.53787868583717,0.018471709119191358,0.061029271092404754,1.2460732984293175
1373.0,23.0,31.68,44.25,1.0,100.21,0.97,53.150729063673246,44.628310005082795,127.0,191.0,86.96,84.63,0.10206180038081426,0.264907924684461,50.11825219773138,38.41599999999981,1.0731112916328216,0.8222506393861928
1374.0,4.0,5.65,65.51,1.0,209.12,0.17,203.78910667648555,53.740115370177605,79.0,3.0,98.41,77.83,0.12753379428991649,0.27064814814814814,104.09126211001545,0.8426283821093322,0.5773184836153352,0.08813559322034555
1375.0,30.0,95.48,76.9,1.0,99.74,0.44,110.57124400132251,39.597979746446654,79.0,135.0,145.69,131.71,0.07444956290653415,0.5911042524005486,29.703654054488286,0.016695850470334284,0.8679593721144981,0.08192457737321512
1376.0,30.0,111.23,73.78,0.99,67.88,0.49,23.345235059857504,23.334523779156065,163.0,196.0,132.03,116.72,0.09834460819410491,0.5478257887517147,106.91009658542622,0.46842019808410423,0.013302696819446267,0.20371251784864475
1377.0,28.0,22.39,79.43,1.0,207.93,0.75,161.96913286178943,15.556349186104043,77.0,55.0,163.96,61.68,0.18168964358693976,0.37983539094650204,192.91645524764212,0.6085198166621736,0.03294314381270881,1.8242424242424031
1378.0,33.0,110.33,74.34,1.0,85.68,0.89,68.00735254367721,60.104076400856535,115.0,200.0,141.93,139.95,0.05114378352618931,0.7697633744855967,20.197343232178564,0.5485327313769751,3.3812360387192615,10.714285714286751
1379.0,29.0,10.08,68.74,0.99,217.28,0.73,137.69733314612728,132.22896808188437,237.0,50.0,92.81,66.05,0.11676062628134301,0.44195556640625,122.48493947918568,0.2192735113617516,0.5971428571428563,0.01857923497267708
1380.0,33.0,66.41,61.29,1.0,83.66,0.83,178.10109488714548,96.58371477664589,5.0,142.0,131.06,98.67,0.10431772473168494,0.5667218428857163,56.76926773751068,0.2216798861094163,1.4758034724787579,0.7061152661680622
1381.0,23.0,39.75,74.61,1.0,110.31,0.57,112.17149568604513,28.554470706775263,123.0,83.0,154.09,148.63,0.056147318841493446,0.5289893983202534,14.230300333792421,0.9448786507610037,0.5481407702523234,0.04137931034482632
1382.0,42.0,111.2,59.26,1.0,62.76,0.67,72.12489168102785,63.63961030678927,201.0,111.0,109.14,91.24,0.08385591777648138,0.7343895747599452,71.76912717112192,1.2936159214267244,0.4292146442279309,0.9376344086021554
1384.0,36.0,69.05,58.21,1.0,90.04,0.6,58.25804665451803,5.65685424949238,135.0,143.0,115.3,107.99,0.07191287043747502,0.8211694101508916,34.30983940083189,0.0049653158086896375,0.007057231245166264,1.4043835616438436
1385.0,0.0,0.0,69.19,1.0,132.07,1.0,180.61284561182242,77.5293290855358,9.0,119.0,156.92,148.63,0.008693211493533803,0.4154976205255535,16.178192523224155,,,1.7560414269274998
1386.0,8.0,3.55,55.97,1.0,229.68,0.8,192.46298345396187,7.071067811865475,49.0,39.0,83.45,43.32,0.10760419585667097,0.2755418381344307,154.17017114041062,32.51959361393326,0.38053998981151277,0.9153776160145672
1387.0,3.0,4.24,64.51,1.0,225.25,0.84,158.64425612041552,31.112698372208087,92.0,48.0,102.79,42.72,0.11436879459745666,0.2076474622770919,215.3969441855042,0.4344159113796574,4.4552980132450335,0.09596928982725893
1388.0,6.0,7.97,79.98,1.0,213.98,0.8,142.63590010933433,23.334523779156065,64.0,97.0,141.47,18.55,0.10975474958980375,0.2749108367626886,226.39087693010822,1.4217311233885932,0.8080221300138316,1.4512743628185913
1389.0,1.0,0.99,32.74,1.0,245.08,0.93,225.5681715136247,0.7071067811865475,20.0,21.0,34.34,9.11,0.14844080153573605,0.05279492455418382,162.08944253409746,0.035658429777916924,0.20661157024793395,0.3371488033298598
1390.0,2.0,1.36,35.08,1.0,241.74,0.87,157.01273833673497,53.03300858899106,113.0,38.0,45.92,12.35,0.1426084659669834,0.06962962962962962,165.44781038346537,0.5617092384817373,1.9022556390977483,0.202185792349727
1391.0,10.0,16.76,41.77,1.0,187.7,0.89,155.8589105569521,92.27412247851186,25.0,156.0,75.68,60.11,0.1163377978075856,0.47787088764742397,16.505501818928042,0.42119052609515817,0.12474943992453728,0.5743623716462437
1392.0,38.0,88.9,57.14,1.0,60.57,0.78,134.80726983364065,18.049864634415172,72.0,98.0,107.48,99.2,0.11360022606335708,0.6795434167873646,71.18657553103218,0.3660445514750148,0.9793109418282542,0.7062374245472832
1393.0,28.0,38.88,50.62,1.0,91.07,0.9,82.96250826594975,14.210382326526757,111.0,132.0,114.95,88.1,0.10620706617750764,0.331232725262576,9.243831607038812,0.3211763195068704,0.12030534351145059,0.709462275948311
1394.0,26.0,52.62,61.23,1.0,110.29,0.28,107.8522652108481,46.523543143059264,78.0,144.0,130.48,120.15,0.03841685538272774,0.33963787535216106,9.299696345403513,0.24197256798541178,0.3993174061433441,1.9749999999999233
1395.0,48.0,45.09,63.83,1.0,120.71,0.72,128.70120434556935,26.51935589674449,109.0,72.0,161.34,87.53,0.03824820390300569,0.35291744258224705,60.732966964789824,0.6806195060694852,0.15451895043731917,0.2873134328358178
1396.0,48.0,70.27,50.95,1.0,78.58,0.82,71.84705978674423,12.530907769985745,138.0,121.0,103.01,90.35,0.06914640591904694,0.6623387819849644,51.51748144728152,0.33770449233965205,0.6495541745474208,0.10704225352112536
1397.0,24.0,35.17,67.07,1.0,113.98,0.94,96.17692030835673,56.5685424949238,165.0,85.0,135.77,89.61,0.01905297563716718,0.29188957475994515,27.237575359655004,1.8989547038327317,0.026290379213483137,0.18210116731517442
1398.0,44.0,92.44,52.65,1.0,91.78,0.69,112.89375536317321,50.486046520005445,72.0,144.0,113.94,85.71,0.061568389201861556,0.6992585695565211,32.723945593225885,0.22108134124819498,0.661608497723824,0.19197482297403534
1399.0,11.0,122.46,51.99,0.98,32.09,0.14,123.68508398347798,96.16652224137046,193.0,57.0,82.35,51.7,0.13524547800768671,0.31853566529492455,79.58453985640756,0.22382205985064202,0.039262019449241035,1.5259067357513052
1400.0,43.0,80.27,57.7,1.0,96.67,0.64,155.23208431248997,81.31727983645295,144.0,29.0,133.2,95.94,0.08978082971931355,0.2554183813443073,35.72354559335827,0.35062620423892105,0.2677796327212019,0.07804131599081847
1401.0,16.0,34.72,54.32,1.0,107.81,0.51,230.52114870440846,1.414213562373095,18.0,16.0,115.08,100.77,0.054544160105387096,0.6378840877914952,60.11938767623808,0.8287223689698326,0.39349112426035443,0.6702564102564045
1403.0,39.0,49.25,58.96,1.0,97.21,0.66,99.0,70.0035713374682,81.0,180.0,129.51,106.06,0.1222554155680885,0.44612139917695476,38.918502440931796,0.15826455498550082,0.46968869470234875,0.22768600332949124
1405.0,10.0,27.47,88.29,1.0,140.73,0.56,207.87015177749788,48.083261120685236,71.0,3.0,175.83,119.2,0.07441725313785683,0.31444444444444447,21.960158770423604,0.08812293801007125,0.7067603160667261,0.4849785407725311
1406.0,62.0,147.66,52.28,1.0,87.11,0.0,73.49829930005184,72.12489168102785,221.0,119.0,128.16,89.19,0.10538044247690043,0.5509465020576132,107.8038722629188,1.0666666666666658,0.9343379978471484,0.38590604026845776
1407.0,45.0,60.96,73.08,1.0,128.94,0.44,150.72344063069806,49.49747468305832,100.0,30.0,168.2,119.54,0.09869234979607695,0.43234861887623527,33.348598152315795,1.0944251153005906,0.10925925925925908,0.14942528735634011
1408.0,42.0,86.42,83.76,1.0,131.68,0.75,161.9876538505327,67.88225099390856,28.0,124.0,177.39,64.4,0.10052847401445535,0.40478737997256514,85.0957095639821,1.7006273525721447,0.2032662583843688,0.20572312451662936
1409.0,31.0,82.04,93.71,1.0,127.29,0.77,132.5481044753187,9.192388155425117,93.0,80.0,185.82,36.96,0.041985563203078446,0.34924211248285325,115.93741041514062,2.0609540636042407,0.3042402243854149,0.04982618771726484
1410.0,21.0,32.2,97.85,1.0,121.71,0.88,159.0628806478746,71.41778489984131,130.0,29.0,234.88,84.15,0.10102841824396336,0.2797770919067215,22.67058079144674,0.1462718021240607,0.411966987620358,4.118181818181751
1411.0,53.0,125.09,59.97,1.0,83.68,0.66,154.23683088030563,150.61374439273465,50.0,263.0,132.91,117.4,0.03780146193677203,0.3337037037037037,88.79774546833518,0.07990620490620486,0.13458755426917537,0.3985611510791249
1412.0,44.0,103.73,49.8,1.0,54.87,0.56,178.1937148162078,64.34671708797582,17.0,108.0,93.35,74.6,0.11052078364603035,0.32267489711934155,67.61299622583627,0.16985928279618703,0.0318359129231156,0.08467153284671587
1413.0,43.0,64.0,57.41,1.0,118.84,0.31,51.07837115648854,19.091883092036785,133.0,160.0,115.91,111.32,0.10415493377632006,0.25761316872427986,111.64239448279581,0.33846153846153915,0.471337579617829,0.13056379821958414
1414.0,47.0,74.93,65.39,1.0,75.84,0.62,207.6174366473105,13.435028842544401,24.0,43.0,140.09,137.35,0.07112847669355138,0.32981824417009603,138.81791171519197,1.142254840724546,0.7928254735993555,0.5255431591309467
1415.0,47.0,98.19,60.13,1.0,78.91,0.57,176.07100840286,0.7071067811865476,56.0,55.0,109.77,110.06,0.1475278266357985,0.37650205761316874,90.49159595563587,0.28212290502793297,0.9326140264835705,8.350140056022312
1416.0,9.0,24.41,83.02,1.0,106.2,0.49,178.99720668211557,16.970562748477143,42.0,66.0,227.69,56.98,0.14595550671116156,0.3939883401920439,152.28808550994268,0.5698430922311524,0.03630823917735184,0.4430489389346018
1417.0,22.0,37.97,68.81,1.0,79.03,0.91,180.54362353736008,116.99715836799017,165.0,0.0,117.55,104.13,0.09983025673594464,0.29019587557762605,53.09185466437713,0.1665951051953628,0.06611878968995133,0.014109347442679356
1418.0,19.0,56.22,42.78,1.0,51.85,0.85,222.4230203913255,28.284271247461902,44.0,4.0,68.36,65.56,0.17262598818966124,0.33640260631001373,83.79679230585022,0.011436533046936228,0.17109087386165484,0.025603296056503404
1419.0,56.0,92.34,70.07,1.0,140.06,0.88,150.56227947264878,96.873629022557,167.0,30.0,127.54,113.87,0.016084710316492223,0.33674211248285324,105.46730741822769,0.44789050728277235,0.29122182680901887,0.2944738834216522
1420.0,24.0,63.15,52.52,1.0,66.43,0.85,147.08500943332058,1.4142135623730951,77.0,75.0,101.11,77.29,0.09531648794705139,0.23723593964334705,110.91345165386424,0.16746254987898207,0.19272727272727283,0.16776402422965528
1421.0,35.0,53.19,66.44,1.0,78.9,0.49,173.6330741663133,32.13454446544808,36.5,82.0,132.5,107.12,0.10550744929330524,0.33549725651577506,59.83195878926083,0.3341609463998832,0.17406716417910492,0.9546643417611008
1422.0,32.0,52.32,64.67,1.0,78.09,0.49,128.42507543311004,10.606601717798211,97.0,82.0,120.42,88.06,0.15247891021781032,0.33832647462277093,82.46818112196794,0.6241231047748359,1.1603611349956982,3.2352941176475554
1423.0,17.0,36.63,64.56,1.0,79.62,0.69,177.2882148116764,177.24633405345756,302.5,52.0,104.9,122.94,0.12899540399562984,0.4649862825788752,102.69407858857845,0.5383437539874952,0.3683948155533401,0.943820224719121
1424.0,49.0,139.14,38.08,1.0,96.62,0.93,226.38462845343543,7.0710678118654755,25.0,15.0,77.2,61.82,0.12854589656788126,0.10362482853223594,58.98398904748941,0.005970149253731332,0.25602409638553575,0.017760617760617596
1426.0,10.0,6.39,66.26,0.99,96.19,0.85,125.70600622086441,36.76955262170047,69.0,121.0,106.28,56.36,0.08135872951714787,0.24368998628257887,55.77861667064865,2.079393083980239,0.3175983876100561,0.7388088750486572
1427.0,0.0,0.0,19.87,0.02,1.89,1.0,251.7300141024109,0.0,2.0,2.0,6.56,4.23,0.23233773804904836,0.0350960219478738,89.43697264275009,,,1.4616240266963312
1428.0,30.0,44.17,66.06,1.0,139.07,0.92,92.77930803794561,56.773166545436844,87.0,168.0,121.77,113.1,0.06291513730996565,0.47307055659010966,88.32677899270746,0.24176706827309252,0.6918419024551358,0.20667031164570968
1429.0,36.0,125.36,56.82,1.0,50.05,0.44,105.30906893520614,26.870057685088803,127.0,89.0,113.0,99.83,0.10243660158895071,0.48574759945130314,58.71135604246885,0.09550146828327953,0.18278502552467407,0.5791925465838437
1430.0,23.0,44.5,75.42,0.99,89.19,0.72,31.400636936215164,4.329288789441773,154.0,161.0,135.03,141.18,0.042938193730417185,0.38058486792192564,82.83934122090776,0.0042404253887055685,2.519097222222196,2.222150048717112
1431.0,26.0,15.06,64.78,1.0,217.47,0.83,100.72239075796404,36.062445840513924,88.0,139.0,94.09,85.34,0.14523861527371523,0.5544615912208505,85.40277655259726,0.2872727272727271,0.12662807525325606,0.6078691423519025
1432.0,69.0,149.41,50.91,1.0,97.64,0.03,101.86701570620833,14.142135623730951,52.0,72.0,88.94,53.26,0.11572864400623023,0.28528125,52.566961253828644,0.4004344677769732,0.17806041335453068,0.057675244010647685
1434.0,33.0,75.83,44.58,1.0,85.9,0.24,84.30895563343196,32.526911934581186,102.0,148.0,91.55,69.3,0.040157310262494916,0.28125857338820304,32.454677850601385,1.6558139534883765,2.4860335195530685,0.8026565464895611
1435.0,44.0,56.77,49.05,1.0,109.63,0.47,45.0,44.54772721475249,216.0,153.0,113.78,61.84,0.03404337695918805,0.13527777777777777,47.507564264504815,1.0366038553173065,0.0841530054644807,0.3503184713375871
1436.0,43.0,55.5,48.81,1.0,104.22,0.47,86.27861844049197,1.414213562373095,118.0,120.0,109.4,61.6,0.053746942303130124,0.2198559670781893,41.50148445360323,3.3677074774034526,5.006410256410217,0.5590062111801298
1437.0,32.0,57.41,49.03,1.0,104.22,0.56,175.41379649275024,4.242640687119285,53.0,59.0,125.59,37.08,0.10025108254871852,0.31391975308641973,54.79037345909147,0.07538340360468898,0.47662711254944273,0.7426900584795418
1438.0,36.0,58.67,50.0,1.0,103.81,0.48,214.80456233516085,28.991378028648445,9.0,50.0,123.29,36.27,0.1077480616911034,0.26569958847736624,61.307260131087766,2.2838530542503195,0.7683728910494699,1.18796992481204
1439.0,18.0,44.49,59.73,1.0,113.94,0.66,158.83639381451596,19.09188309203678,55.0,82.0,151.57,35.42,0.0992641396183972,0.2508093278463649,84.90455391107639,0.44485959483916165,0.12599109373302922,0.09059434506635974
1440.0,29.0,47.89,61.62,1.0,120.98,0.63,163.783393541592,57.27564927611034,31.0,112.0,163.39,23.74,0.09595160491561949,0.20147119341563785,81.44114310685828,0.5388888888888888,1.4238921001926805,0.6091269841269948
1441.0,30.0,65.88,57.2,1.0,120.74,0.66,173.3666634621547,82.02438661763952,14.0,130.0,113.92,46.38,0.017356126148905554,0.5339197530864197,67.2130824994994,0.3209986625055729,0.44769960800495173,0.2975845410627992
1442.0,14.0,29.1,50.96,1.0,123.35,0.65,156.32018423735306,103.56415129610981,23.0,170.0,110.95,68.29,0.08198408082209054,0.2983550589695841,51.96692388601925,0.3383884405102838,0.39921568627450993,0.9873251748251737
1443.0,44.0,68.01,75.89,1.0,105.31,0.53,213.60009363293827,30.405591591021544,9.0,52.0,184.55,102.3,0.1646954589505854,0.6894101508916324,181.3850706720477,0.05290014210050386,0.6644812957963756,0.002906976744187484
1444.0,45.0,67.22,78.93,1.0,123.42,0.69,170.42300314218147,26.870057685088803,42.0,80.0,187.95,94.88,0.08377744599628603,0.8011625514403292,101.16306820773562,0.5132879045996598,3.0370370370369955,0.14512595837897072
1445.0,48.0,75.21,77.05,1.0,127.24,0.67,238.47222060441337,9.192388155425117,5.0,18.0,191.08,95.59,0.06316644178852715,0.7614128943758574,46.91173300527136,0.0017093157709516982,0.244927536231884,0.022075055187641145
1446.0,7.0,72.27,26.61,0.64,15.98,0.34,104.65180361560904,0.0,56.5,56.5,37.73,40.76,0.06569034141297371,0.46610136401499375,31.471159307379335,0.6587360594795539,0.730546461848401,0.2593068035943518
1448.0,28.0,89.76,45.09,1.0,107.18,0.99,157.4357011608231,152.73506473629428,261.0,45.0,91.91,56.16,0.12257256367119823,0.18730109739369,22.00131488857395,3.9503239740820772,7.150000000000192,0.12452419793366036
1449.0,36.0,70.06,72.57,1.0,124.9,0.76,170.20575783445165,24.986968873002116,78.0,43.0,168.22,90.81,0.16768156300082954,0.13233326436305953,54.15147052984199,0.03437468405621272,0.050038789759502975,0.4050632911392318
1450.0,0.0,0.0,54.97,1.0,86.05,1.0,72.83543093852057,0.7071067811865475,129.0,128.0,86.5,76.16,0.07643891177924339,0.3466255144032922,59.09212639298425,,,0.6115785256410257
1451.0,14.0,33.14,49.58,1.0,70.68,0.93,125.92855117089213,106.06601717798212,303.0,153.0,99.5,45.8,0.10685702380456574,0.2354903978052126,61.99519816872986,0.1377886239909893,0.4221341023792359,0.48932676518883367
1452.0,9.0,10.01,80.02,0.28,38.11,0.96,60.61261328212873,27.577164466275352,59.0,98.0,127.69,86.43,0.11769087710068162,0.27121632653061223,224.00017805005626,0.1429577464788732,0.09999999999999987,0.08823529411764923
